"用户号","机顶盒设备号","节目名称","节目ID","观看次数","分类","二级目录","分类名称","二级目录ID","分类名称ID","观看时长","点播日期","最早观看时间","最近观看时间","观看时间跨度","语种","地区","时间跨度","使用时长","总观看时长"
"10814","10236","最紧要好好玩消暑版","1041","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","1260",,"2017-09-02 08:07","2017-09-02 08:07","0.000000","粤语","香港","5321760.000000","7782420.000000","103320"
"10814","10236","极速前进 第四季：张继科化身战神接飞米","1094","3","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2160",,"2017-09-17 10:56","2017-09-17 18:29","27180.000000","国语","大陆","6655080.000000","7782420.000000","103320"
"10814","10236","极速前进 第四季：范爷率组霸气夺冠","1097","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2160",,"2017-08-12 12:46","2017-08-12 12:46","0.000000","国语","大陆","3524100.000000","7782420.000000","103320"
"10814","10236","极限挑战 第三季：五美惊喜空降男人帮","1115","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","5160",,"2017-08-12 19:01","2017-08-12 19:01","0.000000","国语","大陆","3546600.000000","7782420.000000","103320"
"10814","10236","极限挑战 第三季：孙红雷智斗大妈 张艺兴进化小狐狸","1118","1","精彩点","精彩点",,"2","0","360",,"2017-07-29 17:08","2017-07-29 17:08","0.000000",,,"2330220.000000","7782420.000000","103320"
"10814","10236","极限挑战 第三季：张艺兴变人肉轮盘","1120","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","5940",,"2017-07-29 17:18","2017-07-29 17:18","0.000000","国语","大陆","2330820.000000","7782420.000000","103320"
"10814","10236","极限挑战 第三季：沙溢被虐惨叫连连","1122","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","180",,"2017-07-29 17:14","2017-07-29 17:14","0.000000","国语","大陆","2330580.000000","7782420.000000","103320"
"10814","10236","林海雪原","1142","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","4740",,"2017-07-25 14:34","2017-07-25 15:48","4440.000000","国语","大陆","1979820.000000","7782420.000000","103320"
"10814","10236","樱桃小丸子：来自意大利的少年","1168","4","精彩点","精彩点",,"2","0","120",,"2017-07-08 13:58","2017-07-08 15:03","3900.000000",,,"508320.000000","7782420.000000","103320"
"10814","10236","求婚大作战","1203","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","120",,"2017-07-03 18:00","2017-07-03 18:00","0.000000","国语","大陆","86940.000000","7782420.000000","103320"
"10814","10236","爱你一生","1291","3","精彩点/大陆剧场","精彩点","大陆剧场","2","11","660",,"2017-07-13 11:58","2017-07-13 12:12","840.000000","国语","大陆","930060.000000","7782420.000000","103320"
"10814","10236","爱的秘笈","1317","8","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2520",,"2017-07-03 19:48","2017-09-14 11:56","6278880.000000","国语","大陆","6372300.000000","7782420.000000","103320"
"10814","10236","王牌逗王牌","1393","2","精彩点","精彩点",,"2","0","1800",,"2017-07-08 13:22","2017-07-08 13:22","0.000000",,,"502260.000000","7782420.000000","103320"
"10814","10236","田姐辣妹","1417","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","120",,"2017-09-13 19:56","2017-09-13 19:56","0.000000","国语","大陆","6314700.000000","7782420.000000","103320"
"10814","10236","神探狄仁杰","1501","12","热点专题","热点专题",,"1","0","780",,"2017-08-10 15:09","2017-08-10 20:33","19440.000000",,,"3379320.000000","7782420.000000","103320"
"10814","10236","美味奇缘","1576","4","精彩点/大陆剧场","精彩点","大陆剧场","2","11","900",,"2017-09-15 13:19","2017-09-15 14:10","3060.000000","国语","大陆","6466740.000000","7782420.000000","103320"
"10814","10236","老农民","1588","14","精彩点","精彩点",,"2","0","2460",,"2017-09-29 15:36","2017-09-30 19:38","100920.000000",,,"7782420.000000","7782420.000000","103320"
"10814","10236","苦乐村官","1669","8","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1800",,"2017-09-26 15:26","2017-09-28 17:02","178560.000000","国语","大陆","7600260.000000","7782420.000000","103320"
"10814","10236","蒙面唱将猜猜猜 第二季：胡彦斌遭Ella逼问恋情","1682","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4380",,"2017-09-24 15:22","2017-09-24 16:35","4380.000000","国语","大陆","7253040.000000","7782420.000000","103320"
"10814","10236","蒙面唱将猜猜猜 第二季：郑恺玩套路空降猜评团","1683","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","660",,"2017-09-12 20:13","2017-09-12 20:13","0.000000","国语","大陆","6229320.000000","7782420.000000","103320"
"10814","10236","警察锅哥","1731","48","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2700",,"2017-09-08 13:28","2017-09-13 18:09","448860.000000","国语","大陆","6308280.000000","7782420.000000","103320"
"10814","10236","赌城群英会","1771","11","精彩点/港台剧场","精彩点","港台剧场","2","20","4380",,"2017-07-02 17:55","2017-07-11 17:54","777540.000000","粤语","香港","777780.000000","7782420.000000","103320"
"10814","10236","赛小花的远大前程","1772","26","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2280",,"2017-08-03 16:01","2017-08-04 21:13","105120.000000","国语","大陆","2863320.000000","7782420.000000","103320"
"10814","10236","超时空男臣","1785","25","精彩点/港台剧场","精彩点","港台剧场","2","20","3240",,"2017-07-20 20:16","2017-08-12 18:21","1980300.000000","粤语","香港","3544200.000000","7782420.000000","103320"
"10814","10236","踩过界","1828","12","精彩点/港台剧场","精彩点","港台剧场","2","20","60",,"2017-07-06 20:07","2017-09-17 10:12","6271500.000000","粤语","香港","6625260.000000","7782420.000000","103320"
"10814","10236","退休地图","1857","3","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","1260",,"2017-07-09 19:38","2017-07-10 20:58","91200.000000","粤语","香港","702420.000000","7782420.000000","103320"
"10814","10236","那年花开月正圆","1875","39","精彩点/大陆剧场","精彩点","大陆剧场","2","11","180",,"2017-09-10 17:02","2017-09-24 14:37","1200900.000000","国语","大陆","7245960.000000","7782420.000000","103320"
"10814","10236","邻居也疯狂","1877","13","热点专题","热点专题",,"1","0","180",,"2017-08-07 19:48","2017-09-15 13:17","3346140.000000",,,"6463560.000000","7782420.000000","103320"
"10814","10236","重返20岁","1889","2","精彩点","精彩点",,"2","0","1380",,"2017-09-02 08:28","2017-09-02 08:28","0.000000",,,"5323020.000000","7782420.000000","103320"
"10814","10236","驴得水","2052","2","精彩点/喜剧","精彩点","喜剧","2","23","360",,"2017-07-08 13:52","2017-07-08 13:52","0.000000","国语","大陆","504060.000000","7782420.000000","103320"
"10824","10549","我们的爱","836","7","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2580",,"2017-09-12 13:21","2017-09-20 15:14","697980.000000","国语","大陆","5798640.000000","5798640.000000","3180"
"10824","10549","我想和你唱 第二季：萧敬腾被爆撩妹有绝招","858","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","60",,"2017-07-15 12:30","2017-07-15 12:30","0.000000","国语","大陆","0.000000","5798640.000000","3180"
"10824","10549","我的前半生","877","6","精彩点/大陆剧场","精彩点","大陆剧场","2","11","480",,"2017-07-16 13:27","2017-08-05 17:10","1741380.000000","国语","大陆","1831200.000000","5798640.000000","3180"
"10824","10549","老广的味道","1591","2","精彩点/科学教育","精彩点","科学教育","2","22","60",,"2017-07-15 12:31","2017-07-15 12:35","240.000000","国语","大陆","300.000000","5798640.000000","3180"
"10825","11055","汪汪队立大功","1204","4","精彩点/大陆剧场","精彩点","大陆剧场","2","11","5160",,"2017-07-30 10:35","2017-07-30 10:42","420.000000","国语","大陆","420.000000","420.000000","5160"
"10827","10792","乡村爱情故事6","142","1","精彩点","精彩点",,"2","0","120",,"2017-08-18 08:50","2017-08-18 08:50","0.000000",,,"3625680.000000","6161640.000000","27300"
"10827","10792","人民的名义","191","33","精彩点/大陆剧场","精彩点","大陆剧场","2","11","3180",,"2017-08-04 16:39","2017-08-08 19:49","357000.000000","国语","大陆","2801220.000000","6161640.000000","27300"
"10827","10792","反恐特战队之猎影","368","33","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2520",,"2017-08-01 13:33","2017-08-13 15:24","1043460.000000","国语","大陆","3217320.000000","6161640.000000","27300"
"10827","10792","奔跑吧兄弟 第二季","570","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","240",,"2017-07-07 10:02","2017-07-07 10:02","0.000000","国语","大陆","1200.000000","6161640.000000","27300"
"10827","10792","建国大业","725","1","精彩点","精彩点",,"2","0","8340",,"2017-08-01 11:13","2017-08-01 11:13","0.000000",,,"2165460.000000","6161640.000000","27300"
"10827","10792","我们的爱","836","27","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2400",,"2017-08-27 15:24","2017-08-29 20:15","190260.000000","国语","大陆","4617180.000000","6161640.000000","27300"
"10827","10792","我的前半生","877","16","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2580",,"2017-08-12 15:59","2017-08-16 17:42","351780.000000","国语","大陆","3484800.000000","6161640.000000","27300"
"10827","10792","校花诡异事件","1147","2","今日上线","今日上线",,"7","0","3060",,"2017-09-06 11:11","2017-09-06 11:11","0.000000",,,"5275740.000000","6161640.000000","27300"
"10827","10792","欢乐颂2","1179","30","精彩点/大陆剧场","精彩点","大陆剧场","2","11","240",,"2017-08-15 10:05","2017-08-22 17:32","631620.000000","国语","大陆","4002600.000000","6161640.000000","27300"
"10827","10792","热血军旗","1266","1","精彩点/大陆剧场","精彩点","大陆剧场","2","11","1500",,"2017-09-16 17:16","2017-09-16 17:16","0.000000","国语","大陆","6161640.000000","6161640.000000","27300"
"10827","10792","秋收起义","1512","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","900",,"2017-09-09 18:36","2017-09-16 17:13","599820.000000","国语","大陆","6161460.000000","6161640.000000","27300"
"10827","10792","红色通道","1555","4","热点专题","热点专题",,"1","0","1020",,"2017-07-10 09:53","2017-07-10 12:05","7920.000000",,,"267780.000000","6161640.000000","27300"
"10827","10792","轻睐演唱会","1835","1","热门影视/综艺娱乐","热门影视","综艺娱乐","8","21","1200",,"2017-07-07 09:42","2017-07-07 09:42","0.000000","国语","大陆","0.000000","6161640.000000","27300"
"10832","10073","京剧猫","163","2","精彩点/电视剧场","精彩点","电视剧场","2","12","1200",,"2017-08-17 10:59","2017-08-17 11:19","1200.000000","国语","大陆","1526460.000000","3535800.000000","40980"
"10832","10073","加油向未来 第二季：撒贝宁体验水上漂","317","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","3360",,"2017-09-03 19:24","2017-09-03 19:24","0.000000","国语","大陆","3024360.000000","3535800.000000","40980"
"10832","10073","唐人街探案","469","2","热点专题","热点专题",,"1","0","5100",,"2017-07-30 19:18","2017-07-30 19:18","0.000000",,,"0.000000","3535800.000000","40980"
"10832","10073","天降美食2","558","2","精彩点","精彩点",,"2","0","2100",,"2017-08-06 08:33","2017-08-06 08:33","0.000000",,,"566100.000000","3535800.000000","40980"
"10832","10073","怪兽电力公司","793","2","热点专题/动画片","热点专题","动画片","1","18","2340",,"2017-08-17 08:48","2017-08-17 08:48","0.000000","国语","大陆","1517400.000000","3535800.000000","40980"
"10832","10073","机器人历险记","1056","2","热点专题","热点专题",,"1","0","3480",,"2017-08-06 10:36","2017-08-06 10:36","0.000000",,,"573480.000000","3535800.000000","40980"
"10832","10073","神偷奶爸","1487","2","热点专题","热点专题",,"1","0","5220",,"2017-08-06 09:10","2017-08-06 09:10","0.000000",,,"568320.000000","3535800.000000","40980"
"10832","10073","超级鲨大战机器鲨","1797","4","精彩点","精彩点",,"2","0","360",,"2017-08-17 20:32","2017-08-17 20:35","180.000000",,,"1559820.000000","3535800.000000","40980"
"10832","10073","超能陆战队","1802","2","精彩点","精彩点",,"2","0","3540",,"2017-08-17 20:41","2017-08-17 20:41","0.000000",,,"1560180.000000","3535800.000000","40980"
"10832","10073","金箍棒传奇2：沙僧的逆袭","1918","2","精彩点","精彩点",,"2","0","3180",,"2017-08-07 08:12","2017-08-07 08:12","0.000000",,,"651240.000000","3535800.000000","40980"
"10832","10073","加菲猫","320","3","精彩点","精彩点",,"2","0","1560",,"2017-09-02 13:40","2017-09-02 14:17","2220.000000",,,"2919540.000000","3535800.000000","40980"
"10832","10073","加菲猫1","321","3","精彩点","精彩点",,"2","0","660",,"2017-09-02 13:40","2017-09-02 14:17","2220.000000",,,"2919540.000000","3535800.000000","40980"
"10832","10073","哆啦A梦：伴我同行","451","2","热点专题","热点专题",,"1","0","3720",,"2017-09-02 14:30","2017-09-02 14:30","0.000000",,,"2920320.000000","3535800.000000","40980"
"10832","10073","忍者神龟：变种时代","764","2","精彩点","精彩点",,"2","0","420",,"2017-09-02 13:34","2017-09-02 13:34","0.000000",,,"2916960.000000","3535800.000000","40980"
"10832","10073","攻壳机动队2","934","2","热点专题","热点专题",,"1","0","60",,"2017-09-02 14:29","2017-09-02 14:29","0.000000",,,"2920260.000000","3535800.000000","40980"
"10832","10073","汽车人总动员","1205","2","精彩点","精彩点",,"2","0","360",,"2017-09-02 14:23","2017-09-02 14:23","0.000000",,,"2919900.000000","3535800.000000","40980"
"10832","10073","煎饼侠","1271","2","热点专题","热点专题",,"1","0","180",,"2017-08-30 17:52","2017-08-30 17:52","0.000000",,,"2673240.000000","3535800.000000","40980"
"10832","10073","超凡蜘蛛侠2","1783","2","精彩点","精彩点",,"2","0","2100",,"2017-09-09 17:27","2017-09-09 17:28","60.000000",,,"3535800.000000","3535800.000000","40980"
"10832","10073","钢铁侠3","1922","3","热点专题","热点专题",,"1","0","1080",,"2017-09-02 15:32","2017-09-02 15:32","0.000000",,,"2924040.000000","3535800.000000","40980"
"10832","10073","飞机总动员2","2037","2","精彩点","精彩点",,"2","0","960",,"2017-09-02 12:29","2017-09-02 12:29","0.000000",,,"2913060.000000","3535800.000000","40980"
"10835","10186","老无所依","1592","1","免费睇","免费睇",,"4","0","1740",,"2017-09-26 19:01","2017-09-26 19:01","0.000000",,,"0.000000","0.000000","1740"
"10836","11039","白鹿原","1440","27","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2520",,"2017-07-01 07:46","2017-08-06 18:23","3148620.000000","国语","大陆","3148620.000000","3148620.000000","2520"
"10838","10662","中国新歌声 第二季：张婉清红酒嗓再现经典","116","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4440",,"2017-08-13 12:34","2017-08-13 12:34","0.000000","国语","大陆","3155640.000000","7068900.000000","102117.14"
"10838","10662","使徒行者2","234","4","精彩点/港台剧场","精彩点","港台剧场","2","20","1500",,"2017-09-23 11:48","2017-09-27 19:35","373620.000000","粤语","香港","7068900.000000","7068900.000000","102117.14"
"10838","10662","儿行千里：女导演把父亲捧成网红","256","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","1200",,"2017-09-14 20:53","2017-09-14 20:53","0.000000","国语","大陆","5950380.000000","7068900.000000","102117.14"
